a1,a2,a3,a4,load,failure
4.540746970518755,2.591202071356089,2.4137724825244993,2.614107692244066,0.0,0
6.463374725740352,4.877170198452754,3.2980536922206154,2.988522348137206,0.0,0
4.820764826741824,3.1556866038916285,2.5887775055786335,2.6297357633762037,0.0,0
5.667167298195577,2.987522841165009,3.06739649701745,3.352262417678498,0.0,0
9.01129830364206,4.510320433586459,4.609396262871103,4.185777726261378,0.0,0
5.555286476774561,5.66989917212072,2.9713895466939633,3.0810817294061574,0.0,0
5.971880201756576,5.104927371495606,3.673901831126948,3.344106340313105,0.0,0
3.486608561053542,2.18939299150965,2.6475758527740165,2.016952511136469,0.0,0
3.5747747131901026,2.055738553812722,2.327533956009725,2.605225309782798,0.0,0
2.707396926978296,1.504468718964417,1.5694992621751602,1.5463544494638972,0.0,0
3.5653470652758537,3.291889507926059,2.417767929103943,2.182174513228922,0.0,0
7.426484716195887,3.9667519706028895,4.002666968316761,3.12009296597226,0.0,0
3.5398299643325686,3.098930100024119,2.3430238851792526,3.019948199605023,0.0,0
6.050882457020785,3.598859138413575,3.076972926513855,3.2932137539922297,0.0,0
7.13670553483353,6.216463967870079,4.187839844358017,3.70774115356501,0.0,0
7.753460330605861,6.131618848789256,3.70374253297327,4.067577409159317,0.0,0
7.442331738318928,4.039214359503408,3.905014899875074,3.8860691257155904,0.0,0
6.223431074483385,3.177036256441238,3.3844641635495796,4.186783076333407,0.0,0
4.382670695613491,3.0505064884051882,3.1207461661493645,3.261458708968147,0.0,0
4.109131122470095,3.105293338873371,2.752541414141421,2.7701118923103563,0.0,0
3.4411067268077717,2.8050267372842894,2.4911325798535184,2.4756694651282607,0.0,0
4.64717904942166,2.9099126538903746,2.5075621865308664,2.5515717630410664,0.0,0
2.539394185375985,1.7458163429999851,1.3469004012204306,1.6613367405760662,0.0,0
6.83369383016432,5.651677161945345,3.6436408984409607,3.241830026519116,0.0,0
8.019478945753772,4.277471896587513,4.271273734872443,3.8429510483495783,0.0,0
4.3584790916559415,2.8303992976324945,2.5414668177168407,2.238114043417719,0.0,0
8.30077031023517,3.8271696804940807,3.927453814879638,3.733274765875904,0.0,0
6.3954385795550275,6.87917933759049,3.882866298757521,3.688199259915225,0.0,0
4.625234847172017,2.9913728014577448,2.9122931775716774,2.51240970810738,0.0,0
2.838591573582344,2.264690527285115,2.2392453665746292,2.1516679136785415,0.0,0
4.210570378766469,2.6422126428281123,2.478298849463427,2.6549640846978577,0.0,0
3.803652769702987,3.7258521894447045,2.522743547141375,2.5111020602811736,0.0,0
4.322974482085186,3.4142807108841793,2.2975635648023522,2.569849306314903,0.0,0
6.807243190913068,3.990228443471588,4.046060425755757,2.85668682502356,0.0,0
5.161694388939601,3.2200964669274077,2.9827668666993614,3.164867835542114,0.0,0
4.215448285058615,3.0954862572160797,2.1295739562862086,2.2344937832367715,0.0,0
8.711371733971788,8.644652437441444,4.870566923000638,4.408387831915283,0.0,0
9.820315874491442,5.207123013567818,4.2461444142391835,3.9935338783999654,0.0,0
6.924632847326398,3.8834934985669354,3.832074729132908,3.7911393582421935,0.0,0
4.495183575382674,2.6425270874605835,2.325562050312287,2.800690608837583,0.0,0
5.7760523217821556,6.065290494307366,3.951162074071039,3.4487060255564654,0.0,0
4.408578814645963,3.3666690415432114,3.0378657787795533,2.5425931534825503,0.0,0
1.898614538022205,2.31452360574838,1.4894945030792432,1.6068890973196606,0.0,0
6.360741106949444,3.3215534263536814,3.0824254552812804,4.007705531867491,0.0,0
7.376528303016859,5.412545936172085,3.886233437550851,4.288023662982635,0.0,0
5.4101667817618635,3.0655213010635567,3.026288313861882,3.6726007205683144,0.0,0
5.861773094078956,2.998225125248436,3.6328269099325694,4.126793549139633,0.0,0
9.586332504315251,3.9794797333066803,4.880957852851118,4.763895556675257,0.0,0
5.75099209448365,6.032410607270892,2.9596477889212065,3.757318521932086,0.0,0
8.071335627776405,5.835117679349827,4.560559473404414,4.173805716855596,0.0,0
2.9197685848738484,2.2438965270785145,2.1994979802707646,1.9614074652884645,0.0,0
4.735810372356488,2.757528640593287,2.853856488845323,3.3113839456479552,0.0,0
2.8643218438800573,2.025004145148003,1.5344705762782753,1.4901950960074228,0.0,0
4.297793249468934,4.653957860854906,3.0788334352595905,2.818437918790383,0.0,0
7.36322547348758,3.2997340152429566,3.4745256788032832,3.2740995109120306,0.0,0
3.6683154623214693,2.1495830457491616,2.4261557857180542,2.591673388791965,0.0,0
5.971091615213554,3.0716706574932635,3.2252406479599607,3.7164983509900287,0.0,0
6.242216953419851,6.553864019306803,3.872016703679986,3.7372921494801323,0.0,0
7.2283283851450175,7.337816363014492,3.904258536096046,4.158020252045408,0.0,0
6.686371556896633,3.408103892952639,3.3449906332846595,3.5340214337828,0.0,0
9.741303330418594,4.524901587088308,4.605040826860001,4.611670656098054,0.0,0
3.9541442188575786,3.1918697059796015,2.164270822987594,2.8660227478748883,0.0,0
5.1958942810642,4.450566821483571,3.2670748353726387,3.393339346195091,0.0,0
5.667339249617879,3.5933893453375467,3.9109696626564747,3.21187616276309,0.0,0
3.191105769257075,1.998279373443847,1.9744247381377822,2.8112343369041866,0.0,0
2.4703887723857836,1.6083347487627164,1.4716661943354,1.7433310440098924,0.0,0
4.942194067328107,4.871312809392266,2.9986655547887007,3.100838136316432,0.0,0
7.075590384691007,4.633835444396884,4.381651164982878,3.8416441696197814,0.0,0
3.9123329952603,2.9311221851045817,2.6408838373522765,2.445530271974077,0.0,0
10.52506833327403,4.338728933139242,4.668830481408384,3.8354805478522915,0.0,0
9.219777335567034,7.305937277815654,4.812542664510345,4.22669096143695,0.0,0
5.355717797056333,3.5495119453062096,2.904325333984979,3.621891966678032,0.0,0
4.033802573204113,2.991395897393197,2.8567562455554723,3.6409935921240986,0.0,0
6.464750774323273,2.9503549956179924,3.305320799882639,4.433862786626929,0.0,0
5.475610830455902,3.7091494863659396,2.808392915391386,3.226032425425936,0.0,0
3.5703813336491517,3.2276352342324857,2.4995240553973046,3.2438848677735557,0.0,0
6.815677633722756,3.8846467354461396,3.986869642001077,3.760435566138976,0.0,0
6.1401981949552455,2.947134621513301,3.5244053203031527,4.648203602589733,0.0,0
5.015525832923989,3.1299231507996095,2.529857021191966,3.807666462803564,0.0,0
10.016209365716332,10.298635975905684,5.463468916677922,5.734642937999286,0.0,0
8.448541866342085,4.809406823655557,3.7432891003463764,4.080144260340596,0.0,0
5.871220397980162,3.6756222951288087,3.338669633986918,3.4678501750194237,0.0,0
4.3498973338891895,2.458694091141432,2.1545991088456558,2.832207284817234,0.0,0
5.646495090795768,4.83156716994996,3.234554541033663,2.3974396867307703,0.0,0
5.4906427642832165,3.314122816384048,3.1914938601820326,3.2136744302699287,0.0,0
3.322029378727586,2.6661921757794698,2.4243750827145956,1.6019504843273138,0.0,0
4.149013443550252,2.5680109927575083,2.183024875426832,2.9304773524350143,0.0,0
4.652301370262531,5.296800259540502,2.7797650972682333,2.718841201127397,0.0,0
4.770338810027656,3.919063372432912,2.990238518592959,2.7318107168921464,0.0,0
6.914701856182671,4.175435595818569,3.5104406587373886,4.116769986564696,0.0,0
10.66186535358542,4.206934824169592,4.938526265504106,4.647980889235259,0.0,0
5.81092436964666,4.168511259688027,2.5829972178264864,2.9661426436122693,0.0,0
6.688214063644623,6.464033097734416,3.5292984696577574,3.7245508203594184,0.0,0
3.656569063923287,2.349932798092714,2.572056980154525,2.093045158309179,0.0,0
5.846665955368014,3.017089700497248,3.3740178258188975,3.529807501155212,0.0,0
3.5878087279912,2.6927103196452884,1.831958028909091,1.9638657731796925,0.0,0
5.496308134136484,4.922147555518919,3.651199159436731,3.140449501994438,0.0,0
5.048622298204703,4.299649009524233,3.356945318564006,2.870621565279272,0.0,0
3.4103862329601067,3.366975836859898,2.313851446043462,2.9732209170340096,0.0,0
6.098845846950315,4.208921104385876,3.082877659580502,3.4581947582037715,0.0,0
7.48089512059261,7.387047466498622,4.086468210872821,3.80192788606652,0.0,0
6.727342015214444,6.461605682095354,3.6325576939261013,3.7855080057267374,0.0,0
7.793652220654297,4.676091890556114,4.581230339026376,3.7423911476458662,0.0,0
4.854725605542222,3.045087964515458,2.909031816889195,3.129046149227607,0.0,0
4.529986264924478,3.2890494930534016,2.3968228265320928,2.7961296248536773,0.0,0
3.511872606354943,4.29047732587602,2.822820015479038,2.7491817755840446,0.0,0
3.7952363610037887,3.069119254880016,3.0910883750062763,2.6271722941543088,0.0,0
4.009305909431597,2.4151098829549533,2.1558547314095238,2.4670424145740757,0.0,0
4.017653471047054,2.8731060130995947,2.12294450680738,2.431433233984646,0.0,0
6.405837118504068,6.9253944813927335,3.5632388071277257,3.489853099480077,0.0,0
7.4734970435468,4.802213367173219,4.099046573820329,4.368803912139157,0.0,0
4.246440991213,2.4236609299591803,2.483923415197961,2.3450207246977106,0.0,0
8.84081079205832,3.3266151696779955,4.298233895907338,3.973997239680877,0.0,0
10.44243969203228,7.5253137042590765,5.132309968847098,4.6337427475349084,0.0,0
4.978214937963145,4.452644805705291,3.064663347382511,2.993713032048835,0.0,0
3.787444756663092,2.6961045832367425,2.744511743838342,2.5032391190420986,0.0,0
3.236289582266866,1.9226801031631233,2.0933464076397743,2.1902347350609994,0.0,0
5.343457545500125,4.81838453170186,2.8147482822019434,2.8792219516741393,0.0,0
4.121370870949056,4.448777680909953,2.376897571425278,2.585094539993884,0.0,0
7.240347958702389,3.153651195503264,3.6137042221416955,3.8889026812843506,0.0,0
6.211380367048313,3.0331333713415707,3.3602950381301686,3.4626742443873852,0.0,0
4.73773734475782,2.416055905033971,2.261661704566323,2.899817605715703,0.0,0
6.030251694887018,8.21358191496207,3.750990287115197,3.427999914650224,0.0,0
7.489966109147646,4.3743333952717185,3.794777820683966,3.943927518631058,0.0,0
5.00609620320371,3.3574767299177553,3.060879871988443,2.9263638262036773,0.0,0
6.293774976123181,3.327387540881911,2.805996715608674,3.130349417468466,0.0,0
3.893837076505858,4.195890288790486,2.6830260317872914,2.580053066133509,0.0,0
4.463802468497487,2.753857388522627,2.747559920927583,2.232597909003482,0.0,0
2.4144829842944073,2.1045120043706627,1.7314343914024635,1.8430510926688977,0.0,0
4.783881762485375,2.8139755777115267,2.8136852111215775,3.567116168422111,0.0,0
5.501407389191714,5.635976697162601,3.1004572323393615,4.2571932557588585,0.0,0
4.592809288291908,2.816181718924355,2.93581226384339,2.9192775599282923,0.0,0
6.657549249564185,3.1452563393537516,4.091884210664625,3.3529220403323765,0.0,0
7.502291216929397,3.1916002226520965,3.9627072033456057,3.997324838514376,0.0,0
5.910537600032337,4.968956898584214,2.8596694162833267,3.4641370350745455,0.0,0
7.975666165800549,6.987599640937233,4.746256473780918,4.1116305571042675,0.0,0
3.353244395630942,2.8885036244766296,3.251812942566681,1.8361791161063892,0.0,0
3.028156206286521,1.9943433753235726,2.193982194669739,1.9210975818704403,0.0,0
2.5239147268347897,1.8199701542214988,1.1513720016984994,1.755166269370748,0.0,0
4.872460895833094,5.016123022810368,3.490207608538846,3.226956544005393,0.0,0
6.120149509098784,2.941924987310636,3.5822115894805955,2.8742084226518516,0.0,0
2.568943052176662,1.8303254110794622,1.975823289530888,1.714725015349517,0.0,0
5.552731996226085,2.7706749897703897,3.0498496247801055,3.2486570191280673,0.0,0
6.33090625816864,8.282224671740467,4.108423373102486,3.5073042876478056,0.0,0
6.744467851102691,5.795958122529639,3.521565926359067,3.5031899426718525,0.0,0
7.958046683459752,3.727882889862715,3.93339204828742,3.7913436679818715,0.0,0
8.002358144007447,3.6076167916896527,4.096792690046767,4.023444929636626,0.0,0
4.885936792097176,3.540395612503438,2.8176023572910465,2.8226241393056624,0.0,0
5.446260386003965,4.763705073969666,3.216454464414287,2.904924817970772,0.0,0
4.50914584699619,2.9607017051300994,3.258553493143533,2.7954574911050534,0.0,0
2.0193044705389953,1.6757077484980873,1.3141944643852916,1.2523342001600413,0.0,0
3.560809069169064,2.3812187678249646,2.0331620892511935,2.105119139470119,0.0,0
5.353110701821465,6.613328912317926,2.8319300872460187,3.359963898009514,0.0,0
7.519704030868545,4.617352697367706,4.046166063088286,4.680147335140012,0.0,0
4.6432873781167165,2.719633456062543,2.6390907420952563,2.6918124335999827,0.0,0
10.359815356233252,4.049449960269237,4.762674956113795,3.9296259687561728,0.0,0
7.1002187390552605,7.967042991746121,4.177823972263717,3.8722040598333374,0.0,0
6.202513757130855,3.3861325099814175,3.2563197496617304,3.2044442588648754,0.0,0
5.491042877162001,3.04466157414125,3.4627536149559264,3.175054085689657,0.0,0
5.5244665287063945,2.437568567767099,3.0039266728091127,4.792397320455972,0.0,0
6.0895486904670735,3.5675031502257117,2.73587169260701,4.322553497869609,0.0,0
4.010817145241848,3.042971256150533,2.330204343224687,3.325136056096745,0.0,0
7.429118426840108,3.3770919359935836,4.4194886656656225,5.112700488620481,0.0,0
8.061704571109896,3.5025766425751566,3.655621014351142,4.883691401569324,0.0,0
5.447182748481624,2.866751093707206,2.5982646565543925,3.037026682048895,0.0,0
7.125125851788139,8.601607923644904,3.8462694639989747,4.17868657492239,0.0,0
7.094602724667646,4.8527036949213604,3.607814541008898,4.320000506017327,0.0,0
4.015980180546784,2.723822856033765,2.29877367764271,2.610886278134148,0.0,0
5.188273887072877,3.0049206500399914,2.683018945741506,3.3189936519745724,0.0,0
5.006368325713471,4.074676517190296,2.995589181198656,2.2113166060662786,0.0,0
4.7915713771907935,3.268579238425873,2.8413155351047563,3.5050639606075435,0.0,0
2.8556132063437842,2.184263423205538,1.7574010646959646,1.9047423643321406,0.0,0
3.7535834032181805,2.1415643762390495,2.0455899093602135,2.3778417654442605,0.0,0
6.5355137355865,5.215987190793343,3.483971275934991,3.3567950853777435,0.0,0
3.896960123476396,2.6781619488833854,1.9640602043326936,1.9187640118002849,0.0,0
5.312204760915052,3.0028303684355175,3.5040708782458228,2.589843973507376,0.0,0
8.898181481901489,3.4040352989172384,4.388071503326982,4.6709412616161305,0.0,0
5.640644831377681,4.325273251558982,2.919474851720007,2.78575463426465,0.0,0
6.724215109442844,7.295501352283979,3.712209237768241,3.161744570516277,0.0,0
3.9852458957494696,2.692986520423036,2.7960551076916804,2.832347866173544,0.0,0
3.930854165441132,2.410698536812006,2.7840068386459085,2.5414017414861645,0.0,0
3.516142159257398,2.5797224741479745,1.962455281651215,2.0161978440361827,0.0,0
3.40693003906286,3.483784264908011,2.051966710259481,2.0583098624677705,0.0,0
4.1504253670485785,3.74621372909358,3.0184666047381272,2.67227455774914,0.0,0
2.9944502862056224,2.339165336248661,2.266002324037264,1.896213125494064,0.0,0
6.746351047290215,3.4080024511848266,3.3994518613384135,3.8413358877856805,0.0,0
6.473342761747165,8.118563331997475,3.875906319253393,3.3999274504132457,0.0,0
7.158119952244363,6.516864354824555,3.803068826800184,4.426850349160851,0.0,0
10.037963272697278,3.685721182224459,4.6616938981213005,3.643208506692553,0.0,0
5.911363970446422,3.222035683252402,3.2069305981521,3.440882178277118,0.0,0
4.833090311227832,3.8226960413182653,2.276289246351784,3.515719980294766,0.0,0
3.8798914411322447,3.5202005534005636,3.0695753727955233,2.395715118778875,0.0,0
5.0048150823836925,3.037884495399241,3.149786131233017,2.7534321093461704,0.0,0
4.659087385302966,2.871986948027642,2.4285405285738815,3.3210287722584426,0.0,0
4.6104727953241,2.350164441665634,2.267951398456642,2.4675900342129125,0.0,0
5.646824227617283,5.503903302701055,3.3314423311356847,3.739426427499375,0.0,0
7.984851347129656,3.286889621628845,3.589134121244426,3.4988330839468373,0.0,0
3.511395626929436,1.94684790643988,2.4504376941471815,2.064577488734836,0.0,0
8.736241125670784,3.6248307895209675,4.298114236911633,3.880394131349362,0.0,0
6.957305932901732,6.841355553471005,3.816914112019193,3.5325358015109587,0.0,0
4.618326314921889,3.5189067658112423,2.6232186941078073,2.4807356587704756,0.0,0
2.9561521067302237,2.0826201606389607,2.220492393692581,1.866778636273456,0.0,0
4.566972937574657,2.885735450100586,2.8707973857192273,2.6916884163553707,0.0,0
4.3912646404961215,3.5064915096179994,2.364018743926475,2.442935572388229,0.0,0
2.7412969048720095,2.959821473050742,2.4010800203971856,1.9567564296867113,0.0,0
5.564837917652066,4.380415215482933,3.5805415837875167,3.8451751366948534,0.0,0
5.414869929658851,2.6583366363564993,2.8756751819004207,3.2614029280144754,0.0,0
4.4538627685804295,2.3180194103023024,2.3211295162259233,2.3106006334712297,0.0,0
